resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,fastestLapTime_seg,year,round,circuitId,name,date,time_race,url,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,quali_date,quali_time,sprint_date,sprint_time,driverRef,number_driver,code,forename,surname,dob,nationality,url_driver,constructorRef,name_constructor,nationality_constructor,url_constructor,circuitRef,name_circuit,location,country,lat,lng,alt,url_circuit,status,url_season,position_quali,q1_seg,q2_seg,q3_seg,points_standing,position_standing,wins,points_sprint,position_sprint,points_constructor_standing,position_constructor_standing,wins_constructor_standing,points_constructor_result
21238,860,8,208,9.0,17,7.0,7,7,6.0,58,+38.014,5687579.0,50.0,11.0,1:30.759,210.346,1,90.759,2012,1,1,Australian Grand Prix,2012-03-18,06:00:00,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,,raikkonen,7.0,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,lotus_f1,Lotus F1,British,http://en.wikipedia.org/wiki/Lotus_F1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,Finished,http://en.wikipedia.org/wiki/2012_Formula_One_season,18.0,87.758,,,6.0,7.0,0.0,,,6.0,5.0,0.0,6.0
21239,860,815,15,15.0,22,8.0,8,8,4.0,58,+39.458,5689023.0,46.0,12.0,1:30.843,210.151,1,90.843,2012,1,1,Australian Grand Prix,2012-03-18,06:00:00,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,,perez,11.0,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber_Motorsport,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,Finished,http://en.wikipedia.org/wiki/2012_Formula_One_season,17.0,86.596,,,4.0,8.0,0.0,,,12.0,3.0,0.0,12.0
21240,860,817,5,16.0,10,9.0,9,9,2.0,58,+39.556,5689121.0,53.0,8.0,1:30.592,210.733,1,90.592,2012,1,1,Australian Grand Prix,2012-03-18,06:00:00,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,,ricciardo,3.0,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,toro_rosso,Toro Rosso,Italian,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,Finished,http://en.wikipedia.org/wiki/2012_Formula_One_season,10.0,87.024,86.319,,2.0,9.0,0.0,,,2.0,6.0,0.0,2.0
21241,860,814,10,11.0,15,10.0,10,10,1.0,58,+39.737,5689302.0,57.0,9.0,1:30.605,210.703,1,90.605,2012,1,1,Australian Grand Prix,2012-03-18,06:00:00,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,,resta,40.0,DIR,Paul,di Resta,1986-04-16,British,http://en.wikipedia.org/wiki/Paul_di_Resta,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,Finished,http://en.wikipedia.org/wiki/2012_Formula_One_season,15.0,87.469,87.086,,1.0,10.0,0.0,,,1.0,7.0,0.0,1.0
21242,860,818,5,17.0,11,11.0,11,11,0.0,58,+39.848,5689413.0,52.0,6.0,1:30.274,211.476,1,90.274,2012,1,1,Australian Grand Prix,2012-03-18,06:00:00,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,,vergne,25.0,VER,Jean-Éric,Vergne,1990-04-25,French,http://en.wikipedia.org/wiki/Jean-%C3%89ric_Vergne,toro_rosso,Toro Rosso,Italian,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,Finished,http://en.wikipedia.org/wiki/2012_Formula_One_season,11.0,86.493,86.429,,0.0,11.0,0.0,,,2.0,6.0,0.0,2.0
21243,860,3,131,8.0,7,12.0,12,12,0.0,58,+57.642,5707207.0,53.0,14.0,1:30.931,209.948,1,90.931,2012,1,1,Australian Grand Prix,2012-03-18,06:00:00,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,,rosberg,6.0,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,Finished,http://en.wikipedia.org/wiki/2012_Formula_One_season,7.0,86.763,85.469,85.686,0.0,12.0,0.0,,,0.0,8.0,0.0,0.0
21244,860,813,3,18.0,8,13.0,13,13,0.0,57,,,53.0,5.0,1:30.254,211.523,3,90.254,2012,1,1,Australian Grand Prix,2012-03-18,06:00:00,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,,maldonado,13.0,MAL,Pastor,Maldonado,1985-03-09,Venezuelan,http://en.wikipedia.org/wiki/Pastor_Maldonado,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,Accident,http://en.wikipedia.org/wiki/2012_Formula_One_season,8.0,86.803,86.206,85.908,0.0,13.0,0.0,,,0.0,9.0,0.0,0.0
21245,860,10,206,24.0,20,14.0,14,14,0.0,57,,,43.0,19.0,1:34.253,202.548,11,94.253,2012,1,1,Australian Grand Prix,2012-03-18,06:00:00,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,,glock,,GLO,Timo,Glock,1982-03-18,German,http://en.wikipedia.org/wiki/Timo_Glock,marussia,Marussia,Russian,http://en.wikipedia.org/wiki/Marussia_F1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,+1 Lap,http://en.wikipedia.org/wiki/2012_Formula_One_season,21.0,90.923,,,0.0,14.0,0.0,,,0.0,10.0,0.0,0.0
21246,860,819,206,25.0,21,15.0,15,15,0.0,53,,,45.0,20.0,1:35.011,200.932,15,95.011,2012,1,1,Australian Grand Prix,2012-03-18,06:00:00,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,,pic,,PIC,Charles,Pic,1990-02-15,French,http://en.wikipedia.org/wiki/Charles_Pic,marussia,Marussia,Russian,http://en.wikipedia.org/wiki/Marussia_F1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,+5 Laps,http://en.wikipedia.org/wiki/2012_Formula_One_season,22.0,91.67,,,0.0,15.0,0.0,,,0.0,10.0,0.0,0.0
21247,860,811,3,19.0,14,16.0,16,16,0.0,52,,,49.0,13.0,1:30.855,210.123,4,90.855,2012,1,1,Australian Grand Prix,2012-03-18,06:00:00,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,,bruno_senna,,SEN,Bruno,Senna,1983-10-15,Brazilian,http://en.wikipedia.org/wiki/Bruno_Senna,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,Collision,http://en.wikipedia.org/wiki/2012_Formula_One_season,14.0,87.004,86.663,,0.0,16.0,0.0,,,0.0,9.0,0.0,0.0
21248,860,13,6,6.0,16,,R,17,0.0,46,,,46.0,15.0,1:31.940,207.644,4,91.94,2012,1,1,Australian Grand Prix,2012-03-18,06:00:00,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,,massa,19.0,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,Collision,http://en.wikipedia.org/wiki/2012_Formula_One_season,16.0,87.633,87.497,,0.0,17.0,0.0,,,10.0,4.0,0.0,10.0
21249,860,5,207,20.0,18,,R,18,0.0,38,,,26.0,17.0,1:33.693,203.759,22,93.693,2012,1,1,Australian Grand Prix,2012-03-18,06:00:00,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,,kovalainen,,KOV,Heikki,Kovalainen,1981-10-19,Finnish,http://en.wikipedia.org/wiki/Heikki_Kovalainen,caterham,Caterham,Malaysian,http://en.wikipedia.org/wiki/Caterham_F1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,Suspension,http://en.wikipedia.org/wiki/2012_Formula_One_season,19.0,88.679,,,0.0,18.0,0.0,,,0.0,11.0,0.0,0.0
21250,860,808,207,21.0,19,,R,19,0.0,34,,,27.0,16.0,1:33.214,204.806,38,93.214,2012,1,1,Australian Grand Prix,2012-03-18,06:00:00,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,,petrov,,PET,Vitaly,Petrov,1984-09-08,Russian,http://en.wikipedia.org/wiki/Vitaly_Petrov,caterham,Caterham,Malaysian,http://en.wikipedia.org/wiki/Caterham_F1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,Steering,http://en.wikipedia.org/wiki/2012_Formula_One_season,20.0,89.018,,,0.0,19.0,0.0,,,0.0,11.0,0.0,0.0
21251,860,30,131,7.0,4,,R,20,0.0,10,,,4.0,18.0,1:34.021,203.048,6,94.021,2012,1,1,Australian Grand Prix,2012-03-18,06:00:00,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,,michael_schumacher,,MSC,Michael,Schumacher,1969-01-03,German,http://en.wikipedia.org/wiki/Michael_Schumacher,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,Gearbox,http://en.wikipedia.org/wiki/2012_Formula_One_season,4.0,86.586,85.571,85.336,0.0,20.0,0.0,,,0.0,8.0,0.0,0.0
21252,860,154,208,10.0,3,,R,21,0.0,1,,,,0.0,,,4,,2012,1,1,Australian Grand Prix,2012-03-18,06:00:00,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,,grosjean,8.0,GRO,Romain,Grosjean,1986-04-17,French,http://en.wikipedia.org/wiki/Romain_Grosjean,lotus_f1,Lotus F1,British,http://en.wikipedia.org/wiki/Lotus_F1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,Collision,http://en.wikipedia.org/wiki/2012_Formula_One_season,3.0,86.498,85.845,85.30199999999999,0.0,21.0,0.0,,,6.0,5.0,0.0,6.0
21253,860,807,10,12.0,9,,R,22,0.0,0,,,,0.0,,,4,,2012,1,1,Australian Grand Prix,2012-03-18,06:00:00,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,,hulkenberg,27.0,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,Collision,http://en.wikipedia.org/wiki/2012_Formula_One_season,9.0,87.464,86.314,86.451,0.0,22.0,0.0,,,1.0,7.0,0.0,1.0
21254,860,37,164,22.0,0,,F,23,0.0,0,,,,0.0,,,81,,2012,1,1,Australian Grand Prix,2012-03-18,06:00:00,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,,rosa,,DLR,Pedro,de la Rosa,1971-02-24,Spanish,http://en.wikipedia.org/wiki/Pedro_de_la_Rosa,hrt,HRT,Spanish,http://en.wikipedia.org/wiki/Hispania_Racing,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,Did not qualify,http://en.wikipedia.org/wiki/2012_Formula_One_season,23.0,93.495,,,0.0,23.0,0.0,,,,,,
21255,860,39,164,23.0,0,,F,24,0.0,0,,,,0.0,,,81,,2012,1,1,Australian Grand Prix,2012-03-18,06:00:00,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,,karthikeyan,,KAR,Narain,Karthikeyan,1977-01-14,Indian,http://en.wikipedia.org/wiki/Narain_Karthikeyan,hrt,HRT,Spanish,http://en.wikipedia.org/wiki/Hispania_Racing,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,Did not qualify,http://en.wikipedia.org/wiki/2012_Formula_One_season,24.0,93.643,,,0.0,24.0,0.0,,,,,,
21256,861,4,6,5.0,8,1.0,1,1,25.0,56,2:44:51.812,9891812.0,53.0,7.0,1:41.680,196.25,1,101.68,2012,2,2,Malaysian Grand Prix,2012-03-25,08:00:00,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,,,,,,,,,,,alonso,14.0,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,http://en.wikipedia.org/wiki/Sepang_International_Circuit,Finished,http://en.wikipedia.org/wiki/2012_Formula_One_season,9.0,98.15100000000001,97.37899999999999,97.566,35.0,1.0,1.0,,,35.0,3.0,1.0,25.0
21257,861,815,15,15.0,9,2.0,2,2,18.0,56,+2.263,9894075.0,54.0,3.0,1:41.021,197.531,1,101.021,2012,2,2,Malaysian Grand Prix,2012-03-25,08:00:00,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,,,,,,,,,,,perez,11.0,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber_Motorsport,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,http://en.wikipedia.org/wiki/Sepang_International_Circuit,Finished,http://en.wikipedia.org/wiki/2012_Formula_One_season,10.0,97.93299999999999,97.477,97.69800000000001,22.0,5.0,0.0,,,30.0,4.0,0.0,18.0
21258,861,1,1,4.0,1,3.0,3,3,15.0,56,+14.591,9906403.0,50.0,6.0,1:41.539,196.523,1,101.539,2012,2,2,Malaysian Grand Prix,2012-03-25,08:00:00,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,,,,,,,,,,,hamilton,44.0,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,http://en.wikipedia.org/wiki/Sepang_International_Circuit,Finished,http://en.wikipedia.org/wiki/2012_Formula_One_season,1.0,97.813,97.106,96.219,30.0,2.0,0.0,,,55.0,1.0,1.0,15.0
21259,861,17,9,2.0,4,4.0,4,4,12.0,56,+17.688,9909500.0,52.0,2.0,1:41.017,197.539,1,101.017,2012,2,2,Malaysian Grand Prix,2012-03-25,08:00:00,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,,,,,,,,,,,webber,,WEB,Mark,Webber,1976-08-27,Australian,http://en.wikipedia.org/wiki/Mark_Webber_(racing_driver),red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,http://en.wikipedia.org/wiki/Sepang_International_Circuit,Finished,http://en.wikipedia.org/wiki/2012_Formula_One_season,4.0,97.172,97.375,96.461,24.0,4.0,0.0,,,42.0,2.0,0.0,12.0
21260,861,8,208,9.0,10,5.0,5,5,10.0,56,+29.456,9921268.0,53.0,1.0,1:40.722,198.117,1,100.72200000000001,2012,2,2,Malaysian Grand Prix,2012-03-25,08:00:00,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,,,,,,,,,,,raikkonen,7.0,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,lotus_f1,Lotus F1,British,http://en.wikipedia.org/wiki/Lotus_F1,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,http://en.wikipedia.org/wiki/Sepang_International_Circuit,Finished,http://en.wikipedia.org/wiki/2012_Formula_One_season,5.0,97.961,96.715,96.461,16.0,7.0,0.0,,,16.0,5.0,0.0,10.0
21261,861,811,3,19.0,13,6.0,6,6,8.0,56,+37.667,9929479.0,55.0,5.0,1:41.404,196.785,1,101.404,2012,2,2,Malaysian Grand Prix,2012-03-25,08:00:00,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,,,,,,,,,,,bruno_senna,,SEN,Bruno,Senna,1983-10-15,Brazilian,http://en.wikipedia.org/wiki/Bruno_Senna,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,http://en.wikipedia.org/wiki/Sepang_International_Circuit,Finished,http://en.wikipedia.org/wiki/2012_Formula_One_season,13.0,98.437,97.84100000000001,,8.0,8.0,0.0,,,8.0,7.0,0.0,8.0
21262,861,814,10,11.0,14,7.0,7,7,6.0,56,+44.412,9936224.0,55.0,10.0,1:41.819,195.983,1,101.819,2012,2,2,Malaysian Grand Prix,2012-03-25,08:00:00,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,,,,,,,,,,,resta,40.0,DIR,Paul,di Resta,1986-04-16,British,http://en.wikipedia.org/wiki/Paul_di_Resta,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,http://en.wikipedia.org/wiki/Sepang_International_Circuit,Finished,http://en.wikipedia.org/wiki/2012_Formula_One_season,14.0,98.325,97.87700000000001,,7.0,10.0,0.0,,,9.0,6.0,0.0,8.0
21263,861,818,5,17.0,18,8.0,8,8,4.0,56,+46.985,9938797.0,55.0,12.0,1:41.922,195.785,1,101.922,2012,2,2,Malaysian Grand Prix,2012-03-25,08:00:00,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,,,,,,,,,,,vergne,25.0,VER,Jean-Éric,Vergne,1990-04-25,French,http://en.wikipedia.org/wiki/Jean-%C3%89ric_Vergne,toro_rosso,Toro Rosso,Italian,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,http://en.wikipedia.org/wiki/Sepang_International_Circuit,Finished,http://en.wikipedia.org/wiki/2012_Formula_One_season,18.0,99.077,,,4.0,11.0,0.0,,,6.0,8.0,0.0,4.0
21264,861,807,10,12.0,16,9.0,9,9,2.0,56,+47.892,9939704.0,51.0,15.0,1:42.173,195.304,1,102.173,2012,2,2,Malaysian Grand Prix,2012-03-25,08:00:00,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,,,,,,,,,,,hulkenberg,27.0,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,http://en.wikipedia.org/wiki/Sepang_International_Circuit,Finished,http://en.wikipedia.org/wiki/2012_Formula_One_season,16.0,98.303,97.89,,2.0,13.0,0.0,,,9.0,6.0,0.0,8.0
21265,861,30,131,7.0,3,10.0,10,10,1.0,56,+49.996,9941808.0,53.0,9.0,1:41.760,196.096,1,101.75999999999999,2012,2,2,Malaysian Grand Prix,2012-03-25,08:00:00,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,,,,,,,,,,,michael_schumacher,,MSC,Michael,Schumacher,1969-01-03,German,http://en.wikipedia.org/wiki/Michael_Schumacher,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,http://en.wikipedia.org/wiki/Sepang_International_Circuit,Finished,http://en.wikipedia.org/wiki/2012_Formula_One_season,3.0,97.517,97.017,96.39099999999999,1.0,14.0,0.0,,,1.0,9.0,0.0,1.0
21266,861,20,9,1.0,5,11.0,11,11,0.0,56,+1:15.527,9967339.0,50.0,4.0,1:41.342,196.905,1,101.342,2012,2,2,Malaysian Grand Prix,2012-03-25,08:00:00,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,,,,,,,,,,,vettel,5.0,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,http://en.wikipedia.org/wiki/Sepang_International_Circuit,Finished,http://en.wikipedia.org/wiki/2012_Formula_One_season,6.0,98.102,97.419,96.634,18.0,6.0,0.0,,,42.0,2.0,0.0,12.0
21267,861,817,5,16.0,15,12.0,12,12,0.0,56,+1:16.828,9968640.0,54.0,8.0,1:41.756,196.104,1,101.756,2012,2,2,Malaysian Grand Prix,2012-03-25,08:00:00,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,,,,,,,,,,,ricciardo,3.0,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,toro_rosso,Toro Rosso,Italian,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,http://en.wikipedia.org/wiki/Sepang_International_Circuit,Finished,http://en.wikipedia.org/wiki/2012_Formula_One_season,15.0,98.419,97.88300000000001,,2.0,12.0,0.0,,,6.0,8.0,0.0,4.0
21268,861,3,131,8.0,7,13.0,13,13,0.0,56,+1:18.593,9970405.0,51.0,11.0,1:41.863,195.898,1,101.863,2012,2,2,Malaysian Grand Prix,2012-03-25,08:00:00,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,,,,,,,,,,,rosberg,6.0,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,http://en.wikipedia.org/wiki/Sepang_International_Circuit,Finished,http://en.wikipedia.org/wiki/2012_Formula_One_season,8.0,97.696,96.99600000000001,96.664,0.0,15.0,0.0,,,1.0,9.0,0.0,1.0
21269,861,18,1,3.0,2,14.0,14,14,0.0,56,+1:19.719,9971531.0,50.0,14.0,1:42.100,195.443,1,102.1,2012,2,2,Malaysian Grand Prix,2012-03-25,08:00:00,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,,,,,,,,,,,button,22.0,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,http://en.wikipedia.org/wiki/Sepang_International_Circuit,Finished,http://en.wikipedia.org/wiki/2012_Formula_One_season,2.0,97.575,96.928,96.368,25.0,3.0,1.0,,,55.0,1.0,1.0,15.0
21270,861,13,6,6.0,12,15.0,15,15,0.0,56,+1:37.319,9989131.0,56.0,13.0,1:42.051,195.537,1,102.051,2012,2,2,Malaysian Grand Prix,2012-03-25,08:00:00,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,,,,,,,,,,,massa,19.0,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,http://en.wikipedia.org/wiki/Sepang_International_Circuit,Finished,http://en.wikipedia.org/wiki/2012_Formula_One_season,12.0,98.381,97.731,,0.0,19.0,0.0,,,35.0,3.0,1.0,25.0
21271,861,808,207,21.0,19,16.0,16,16,0.0,55,,,52.0,17.0,1:43.513,192.775,11,103.513,2012,2,2,Malaysian Grand Prix,2012-03-25,08:00:00,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,,,,,,,,,,,petrov,,PET,Vitaly,Petrov,1984-09-08,Russian,http://en.wikipedia.org/wiki/Vitaly_Petrov,caterham,Caterham,Malaysian,http://en.wikipedia.org/wiki/Caterham_F1,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,http://en.wikipedia.org/wiki/Sepang_International_Circuit,+1 Lap,http://en.wikipedia.org/wiki/2012_Formula_One_season,20.0,99.56700000000001,,,0.0,20.0,0.0,,,0.0,11.0,0.0,0.0
21272,861,10,206,24.0,20,17.0,17,17,0.0,55,,,50.0,20.0,1:44.757,190.486,11,104.757,2012,2,2,Malaysian Grand Prix,2012-03-25,08:00:00,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,,,,,,,,,,,glock,,GLO,Timo,Glock,1982-03-18,German,http://en.wikipedia.org/wiki/Timo_Glock,marussia,Marussia,Russian,http://en.wikipedia.org/wiki/Marussia_F1,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,http://en.wikipedia.org/wiki/Sepang_International_Circuit,+1 Lap,http://en.wikipedia.org/wiki/2012_Formula_One_season,21.0,100.90299999999999,,,0.0,17.0,0.0,,,0.0,10.0,0.0,0.0
